0,-0.0002309245164,-0.0006401856767,-0.001122785587,-0.00158190315,-0.001952698378,-0.002198507126,-0.0023003548,-0.002248820334,-0.002039439335,-0.001670689048,-0.001143619912,-0.0004625024126,0.0003639391233,0.001320958757,0.002385968169,0.003526610223,0.004699751906,0.005854605827,0.006936969004,0.007891685875,0.008666487456,0.009217344642,0.009514397031,0.009547397535,0.009329784124,0.008900881577,0.008326296447,0.007696508761,0.007120873808,0.006707405372,0.006516438301
0.0002340496909,-2.201543422e-06,-0.0003763824037,-0.0007900480015,-0.001172994991,-0.0014798118,-0.001682086367,-0.00176256147,-0.001711009693,-0.00152148417,-0.001190911304,-0.0007188518423,-0.0001080850749,0.0006343470793,0.001495846442,0.002456606798,0.003487369053,0.004547922141,0.00559135245,0.006568882476,0.007431245878,0.008131992119,0.008632459015,0.008907175772,0.008948633723,0.008770576025,0.008409213953,0.007922177576,0.007385304005,0.006886609477,0.006513566177,0.006326335943
0.0006557117339,0.0003654693345,-2.191073803e-05,-0.0003978623132,-0.0007217376986,-0.0009738121726,-0.001138466791,-0.001202929536,-0.001157740522,-0.0009961560279,-0.0007135314821,-0.0003073933583,0.0002218625938,0.0008699641488,0.00162758036,0.002478591287,0.003397277923,0.004346554789,0.005283166498,0.006162885895,0.006941109952,0.007575658718,0.008031469659,0.008285683906,0.008331984072,0.008183315855,0.007872250392,0.007448418444,0.006973034426,0.006512304611,0.006134234092,0.005911147539
0.001163946943,0.0007760366148,0.0003185456879,-7.26267423e-05,-0.0003808319508,-0.000611328571,-0.000762310931,-0.0008270544403,-0.0007983178959,-0.000669527294,-0.000434843348,-8.962727366e-05,0.000368568859,0.0009388107238,0.001615464574,0.002386171455,0.003228418484,0.004107388196,0.004981755296,0.005809142951,0.006546272199,0.007151500024,0.007589496378,0.007836401502,0.00788422701,0.007743565284,0.007443663132,0.007028769701,0.006550330465,0.006059066581,0.005611471713,0.005306783718
0.001653906137,0.001148044724,0.0005887913326,0.0001478893055,-0.0001768471606,-0.0004131862583,-0.0005723326636,-0.0006536845531,-0.0006525911639,-0.0005629558966,-0.000377831202,-9.026707746e-05,0.0003053263983,0.0008116727186,0.001427049399,0.002142925835,0.002939931472,0.003784860915,0.00463687015,0.005453351849,0.00618971207,0.006801770079,0.00725061365,0.007508136104,0.007561934334,0.007418542885,0.007103793885,0.006658528681,0.006128518571,0.005554831219,0.004990143979,0.004572266639
0.002037976598,0.001411483234,0.0007406593569,0.0002344872875,-0.0001247724856,-0.000384858003,-0.0005685176613,-0.0006804966375,-0.0007183022025,-0.0006760222289,-0.0005453381157,-0.0003167078066,1.889475819e-05,0.0004681164462,0.001033366524,0.00171021304,0.002482822711,0.003319485632,0.004179050687,0.005017470945,0.005787132595,0.006439104495,0.006928257202,0.007219391349,0.007292995543,0.00714950496,0.00681050307,0.006314253573,0.005703550997,0.005014373911,0.004302147762,0.003751868038
0.002244918907,0.001503714615,0.0007228841969,0.0001463583152,-0.000257139727,-0.0005529930686,-0.0007738774915,-0.0009288012317,-0.001016644031,-0.001031081779,-0.000961955561,-0.0007967364274,-0.0005226099183,-0.0001286949255,0.0003918348543,0.001039049684,0.001801402487,0.002649258595,0.003541070964,0.004430694231,0.005266328806,0.005992553332,0.006555659036,0.006910494019,0.00702741937,0.006898116788,0.006538248983,0.005983356725,0.005274964729,0.004447648587,0.00356534677,0.002867867561
0.002214339682,0.001367953486,0.000483738138,-0.0001633057932,-0.0006166452846,-0.0009572007328,-0.00122601318,-0.001435245462,-0.001584293595,-0.001665741011,-0.001667044368,-0.001572227907,-0.001364261714,-0.001027615738,-0.0005506573841,7.160294125e-05,0.0008327320366,0.001706835591,0.002652820238,0.003622017016,0.004557620171,0.005396304924,0.006073506321,0.006531011805,0.006725446281,0.006636211491,0.006270340367,0.005659446364,0.004844499585,0.003861439543,0.002787862745,0.001926973376
0.001893183458,0.0009529287486,-2.55278037e-05,-0.0007406989967,-0.001247222531,-0.001639625491,-0.001965887063,-0.002240323634,-0.002462066158,-0.002621968207,-0.002704572073,-0.002689977415,-0.002556449828,-0.002283274189,-0.001853452123,-0.00125656712,-0.0004933238966,0.0004170085288,0.001435887914,0.002511872001,0.003582865726,0.0045766426,0.005415602973,0.006025068088,0.006343588161,0.00633363844,0.005989542267,0.005336348115,0.004413822801,0.003260824687,0.001973256809,0.0009285760465
0.001234607836,0.0002130199991,-0.0008489755908,-0.001628358114,-0.00219002911,-0.002640306082,-0.003032838399,-0.003383267422,-0.003689833613,-0.003941145729,-0.004118381012,-0.004197265555,-0.004150847147,-0.003952621427,-0.003579550527,-0.003014974718,-0.002252412313,-0.001301853307,-0.0001967913224,0.001010091324,0.002252014048,0.003447330348,0.004503429292,0.005325550683,0.005829072872,0.005953567022,0.005674791939,0.005006616125,0.003985031044,0.002651795235,0.001125399834,-0.0001284907206
0.0001982294683,-0.0008912119968,-0.002025016604,-0.002863781338,-0.003481732731,-0.003995216639,-0.004462446411,-0.004899769078,-0.005304118459,-0.005661524795,-0.005949485254,-0.006138980329,-0.006197334911,-0.006091581887,-0.005791796288,-0.00527391844,-0.004522411327,-0.003535576592,-0.00233868028,-0.0009821991646,0.0004642462097,0.001909858858,0.003245535981,0.004352868825,0.005118334613,0.005451185352,0.005300591051,0.00466200438,0.003562424336,0.002044413414,0.0002529756916,-0.001240452434
-0.001249002475,-0.002392173772,-0.003585452056,-0.004478247158,-0.005153058428,-0.005734528721,-0.006284502117,-0.00681965252,-0.007335443604,-0.007815225533,-0.008232691062,-0.008553833289,-0.008739791553,-0.008750380232,-0.008547729901,-0.008099044237,-0.00737805601,-0.0063690147,-0.005084615835,-0.003567895375,-0.001888054958,-0.0001436069186,0.001539334996,0.003015658227,0.004136926598,0.004773313188,0.004836919599,0.004294243971,0.003154517313,0.001456143211,-0.0006260760197,-0.002393497158
-0.003131722885,-0.004314265695,-0.005554459827,-0.006495568285,-0.007227178959,-0.007880567595,-0.008520493037,-0.009163862537,-0.009804805325,-0.01042417223,-0.0109919738,-0.01146916559,-0.01181033927,-0.01196729344,-0.01189298561,-0.01154446346,-0.01088338054,-0.009877936015,-0.008522641114,-0.006846034332,-0.004912157005,-0.002824233823,-0.0007243539624,0.001213784394,0.002801152875,0.003859131722,0.00424977035,0.003896153789,0.002776323899,0.0009155220149,-0.001479739985,-0.00355835185
-0.005465156605,-0.006673050781,-0.007947756513,-0.008930994243,-0.009718165648,-0.01044569487,-0.01118085367,-0.011941049,-0.01271957061,-0.01349528599,-0.01423494601,-0.0148946746,-0.0154223369,-0.01576096944,-0.01585301718,-0.01564385399,-0.0150820415,-0.01411841235,-0.01272243626,-0.01090013662,-0.008703935639,-0.006236586777,-0.003652911935,-0.001155132419,0.001022663547,0.002643170077,0.003503238351,0.003463777571,0.002452413758,0.0004666005995,-0.002256230784,-0.004683916577
-0.008254504899,-0.00947485321,-0.01077221542,-0.01179054091,-0.01262978637,-0.01343042631,-0.01426232607,-0.01514413644,-0.01606924191,-0.01701543207,-0.01794696371,-0.01881564289,-0.01956270094,-0.02012184924,-0.0204236594,-0.02040005317,-0.01998542806,-0.01911286683,-0.01772004599,-0.015782945,-0.01333298023,-0.01046442073,-0.00733898049,-0.004184680855,-0.001282828268,0.001061726367,0.002564217155,0.003000381577,0.002221365597,0.0001746685047,-0.002876885424,-0.00568935134
-0.01149502431,-0.01271709231,-0.01402622607,-0.01507100629,-0.01595489429,-0.01682203642,-0.01774571911,-0.01874723247,-0.01982152963,-0.02094666499,-0.02208552647,-0.02318643868,-0.02418441916,-0.02500361188,-0.02556149273,-0.02577430627,-0.02556001282,-0.02483355644,-0.02350130514,-0.02149961546,-0.01882495654,-0.01555263705,-0.0118429421,-0.007943668201,-0.004181917318,-0.0009362707428,0.001410737696,0.002523217373,0.002142329036,0.0001338521215,-0.003227047518,-0.006453953271
