0,-0.0009734999703,-0.001804244864,-0.002226363633,-0.002104479177,-0.001378979134,-4.526514958e-05,0.001849270768,0.004177851177,0.006653139598,0.008871298004,0.01041492177,0.0109442009,0.01040517307,0.009175693236,0.008010528632
0.0009633191469,-7.648044859e-05,-0.0006652980329,-0.0009420911898,-0.0008503006254,-0.0003222489007,0.0006741428309,0.002133405745,0.003978456842,0.005967088285,0.007759041607,0.009019187694,0.0094758181,0.009096775715,0.008140273548,0.006916229061
0.001877665306,0.0003900049679,-0.0002625028964,-0.0005962800006,-0.0006259647827,-0.0002798244495,0.000499758458,0.001749105658,0.003435399666,0.005337757083,0.007119082533,0.008415954887,0.008897467186,0.008472606012,0.007319103242,0.005446169932
0.002276958762,0.0002969780118,-0.0005008425044,-0.0009772256502,-0.001193649174,-0.001064887228,-0.0005006344421,0.0005835000749,0.0022108355,0.00419094197,0.006182342548,0.007753537932,0.008442577497,0.008024860154,0.006574119683,0.003782803722
0.00173851537,-0.0006801947758,-0.001646809411,-0.002320450271,-0.00277973752,-0.00291397906,-0.002590481258,-0.001668541853,-5.936328121e-05,0.002114303233,0.004525099924,0.006653541194,0.00784205638,0.007638048288,0.00594709552,0.002001786716
-8.942229523e-05,-0.002860611231,-0.003996694039,-0.004903651581,-0.005654445248,-0.006106881258,-0.00607708216,-0.005356380227,-0.003796385501,-0.001375201969,0.001660876355,0.004700973339,0.006832934744,0.007244520898,0.00553854915,0.0002166481911
-0.003467447067,-0.00648958984,-0.007773800898,-0.008928989686,-0.0100137909,-0.01085776249,-0.01122233449,-0.01081698603,-0.009405686013,-0.006767301826,-0.002968920117,0.00138096744,0.005077183661,0.006783584965,0.005544249157,-0.001238851824
-0.008559048935,-0.01172699523,-0.0131040068,-0.01448461301,-0.01592404896,-0.01723748933,-0.01813414997,-0.01822352337,-0.01714067182,-0.01444031002,-0.009858859963,-0.003806305037,0.002247068528,0.006286957516,0.006380432289,-0.001579715439
-0.01543462752,-0.01863402281,-0.01996885292,-0.02146526335,-0.02321382334,-0.02504020594,-0.02661096885,-0.02741511205,-0.02689904388,-0.02442267041,-0.01919908668,-0.01113616273,-0.001817652337,0.006001146572,0.008854254621,0.000688458194
-0.02413312306,-0.02718777542,-0.02816949084,-0.02949630134,-0.03136817575,-0.03365059513,-0.03597779007,-0.03770001651,-0.03800368036,-0.03611651759,-0.03053318427,-0.02031659834,-0.006811926155,0.006614918251,0.01440133617,0.008064035663
-0.03485583047,-0.03734225246,-0.0373190515,-0.03789587376,-0.03948074153,-0.04198448214,-0.04500625388,-0.04774647057,-0.04908268983,-0.048051099,-0.04239546618,-0.03013147375,-0.01160204145,0.009542427279,0.02532283372,0.02444905121
-0.04845709185,-0.04914507903,-0.04685110819,-0.04567567154,-0.04628424985,-0.04853576552,-0.05195767947,-0.05560112652,-0.05804280814,-0.05761649154,-0.05195140471,-0.03803990329,-0.01399542732,0.01682846007,0.04457125524,0.05549245834
-0.06751340374,-0.0628405758,-0.05591306847,-0.05147821932,-0.05026714617,-0.05189218654,-0.05535531373,-0.05946899109,-0.06249453302,-0.06209240212,-0.05557018297,-0.03910959164,-0.01017943968,0.03137949844,0.07542642267,0.1090608924
-0.09852095158,-0.07883619919,-0.06359966348,-0.05442372449,-0.05054450086,-0.05113505101,-0.05453622222,-0.05887366643,-0.06191908005,-0.06070382483,-0.05186814219,-0.03124793867,0.004998015689,0.06078895386,0.125525486,0.2018489395
-0.1618056595,-0.0961819263,-0.0675191667,-0.05286913872,-0.04672285591,-0.04681684771,-0.05046732845,-0.05510555092,-0.05797110816,-0.05532905374,-0.04289001295,-0.01619582318,0.03051823441,0.1042830833,0.2050165316,0.3721439976
-0.3062730857,-0.1005606161,-0.04459238625,-0.03066998199,-0.02646130061,-0.02917575066,-0.0357002647,-0.04287426043,-0.04768986256,-0.04591227134,-0.03315966422,-0.004914786646,0.04732966513,0.1367576583,0.2864569646,0.6066934191
