iteration,continuity,u_momentum,v_momentum,pressure_correction,max_velocity_correction
23,2.675938132e-07,2.562908222e-09,3.339391286e-09,7.245563603e-11,0.009124456088
24,2.506711187e-07,2.612189834e-09,3.380576316e-09,7.974517121e-11,0.008656947819
25,2.357459943e-07,2.662021205e-09,3.422817108e-09,8.11129294e-11,0.008218763471
26,2.229821693e-07,2.712276004e-09,3.466209464e-09,8.3734327e-11,0.007807988594
27,2.115251071e-07,2.763131096e-09,3.510276816e-09,8.615959854e-11,0.007423054486
28,2.016001115e-07,2.814643943e-09,3.561412263e-09,8.820546244e-11,0.00706753013
29,1.901008367e-07,2.869221942e-09,3.598711309e-09,8.768535641e-11,0.006733900304
30,1.79112333e-07,2.92267378e-09,3.641135163e-09,8.77183142e-11,0.00648016994
31,1.698388629e-07,2.977151495e-09,3.68609649e-09,8.724873963e-11,0.006247679495
32,1.632252878e-07,3.032527767e-09,3.731923827e-09,8.59462812e-11,0.006022452135
33,1.562806583e-07,3.088306931e-09,3.780663172e-09,8.31058023e-11,0.00580604704
34,1.501575209e-07,3.144115869e-09,3.832571625e-09,8.152789335e-11,0.005597141712
35,1.444048192e-07,3.201090783e-09,3.885732266e-09,7.965667304e-11,0.005396675641
36,1.392446866e-07,3.258653772e-09,3.939137828e-09,7.758629966e-11,0.005205531025
37,1.344810938e-07,3.316588427e-09,3.992239889e-09,7.575972096e-11,0.005021907704
38,1.294133422e-07,3.374865655e-09,4.045328591e-09,7.439129229e-11,0.004845547361
39,1.237855861e-07,3.433597924e-09,4.098008424e-09,7.260288567e-11,0.004676447609
40,1.188488638e-07,3.493340691e-09,4.143677056e-09,7.157950236e-11,0.004513872005
41,1.148547025e-07,3.552310033e-09,4.185617644e-09,9.98592588e-11,0.004357742648
42,1.113694153e-07,3.611009624e-09,4.224936402e-09,9.739471814e-11,0.00420782066
43,1.081339821e-07,3.669649917e-09,4.262041775e-09,9.485836757e-11,0.00406387633
44,1.049731995e-07,3.728133735e-09,4.29610816e-09,9.112050477e-11,0.003925874767
45,1.016893047e-07,3.785749216e-09,4.328999584e-09,8.642699056e-11,0.003792508142
46,9.884981966e-08,3.842719567e-09,4.357992507e-09,9.715242573e-11,0.003664254442
47,9.596873189e-08,3.899303071e-09,4.38053383e-09,8.713948115e-11,0.003554375644
48,9.344187727e-08,3.955072107e-09,4.398523768e-09,9.885584607e-11,0.003454082853
49,9.080436788e-08,4.010497605e-09,4.411641416e-09,8.892130658e-11,0.003356957979
50,8.794006282e-08,4.065346465e-09,4.41620774e-09,8.173029414e-11,0.003263699305
51,8.438868618e-08,4.119700724e-09,4.405344125e-09,8.335843959e-11,0.003174486791
52,8.080384611e-08,4.173021308e-09,4.382024663e-09,8.821375371e-11,0.00308784456
53,7.68654207e-08,4.225765326e-09,4.344950762e-09,9.289501157e-11,0.003003009319
54,7.340307179e-08,4.278216231e-09,4.293330174e-09,9.333471001e-11,0.002920223104
55,7.06653467e-08,4.331252025e-09,4.210786337e-09,8.847170875e-11,0.002839663769
56,6.806847278e-08,4.382656156e-09,4.098319324e-09,8.247079978e-11,0.002762067849
57,6.595952969e-08,4.432610021e-09,3.944543712e-09,9.493468875e-11,0.002686963782
58,6.428939977e-08,4.481578558e-09,3.736127512e-09,9.152242597e-11,0.002613805496
59,6.270097183e-08,4.529710854e-09,3.460731389e-09,9.14227504e-11,0.002542597316
60,6.112586324e-08,4.576770445e-09,3.109250179e-09,9.444280277e-11,0.00247343751
61,5.968796573e-08,4.622665387e-09,2.687741339e-09,8.329169384e-11,0.002406351415
62,5.846680547e-08,4.667357406e-09,2.254337389e-09,8.998530967e-11,0.002341309931
63,5.726212041e-08,4.710798733e-09,2.007922258e-09,9.675329497e-11,0.002278263782
64,5.608725435e-08,4.752934977e-09,2.289739795e-09,7.993106563e-11,0.002217157627
65,5.488253077e-08,4.793692628e-09,3.169898918e-09,8.18149294e-11,0.002162028124
66,5.342575661e-08,4.833027834e-09,4.402390688e-09,8.249211122e-11,0.002113611961
67,5.185866571e-08,4.870897203e-09,5.75340828e-09,8.175705284e-11,0.002067819787
68,5.049562631e-08,4.907187761e-09,7.097752574e-09,8.092115432e-11,0.002023013222
69,4.920164243e-08,4.941376726e-09,8.361599268e-09,7.95457911e-11,0.001979166244
70,4.809632508e-08,4.973847344e-09,9.527084214e-09,8.018190977e-11,0.00193629168
71,4.699972806e-08,5.004665662e-09,1.493625673e-09,8.075877109e-11,0.001894374558
72,4.59555048e-08,5.033796363e-09,1.413415885e-09,8.140451752e-11,0.001853399609
73,4.502784409e-08,5.061206268e-09,1.297240804e-09,8.178130799e-11,0.001813351691
74,4.415145977e-08,5.086865627e-09,1.157527248e-09,8.420548906e-11,0.001774216767
75,4.325645321e-08,5.110750952e-09,1.004776793e-09,8.660407597e-11,0.001735985083
76,4.235114927e-08,5.132835349e-09,8.515028747e-10,8.944208768e-11,0.001698635485
77,4.145696997e-08,5.153098485e-09,7.142845955e-10,9.247737442e-11,0.001662152105
78,4.05466125e-08,5.171524448e-09,6.04964175e-10,9.528917822e-11,0.001626884629
79,3.958562902e-08,5.188112763e-09,5.184256472e-10,9.54126136e-11,0.001591606593
80,3.886304169e-08,5.202861908e-09,4.381610274e-10,9.512304439e-11,0.001556997172
81,3.831523818e-08,5.215787009e-09,3.561819549e-10,9.663125505e-11,0.001523253504
82,3.762417745e-08,5.226903345e-09,2.769300432e-10,7.67689311e-11,0.001489196433
83,3.699913826e-08,5.236184266e-09,2.116564775e-10,8.037766937e-11,0.001455684629
84,3.63432513e-08,5.243751544e-09,1.700863601e-10,8.429384772e-11,0.001423363881
85,3.575709041e-08,5.249572527e-09,9.515652584e-09,8.737691105e-11,0.001392817823
86,3.513287777e-08,5.253646123e-09,8.029201717e-09,9.231110218e-11,0.001366741784
87,3.454624361e-08,5.256072232e-09,7.430904367e-09,9.601463763e-11,0.00134129581
88,3.378798793e-08,5.256857704e-09,7.751018532e-09,9.757652044e-11,0.001316394139
89,3.314895654e-08,5.256130913e-09,8.809280218e-09,7.400659829e-11,0.001292226517
90,3.222780251e-08,5.253869193e-09,4.589318616e-10,7.533168524e-11,0.001268878923
91,3.103568393e-08,5.249983626e-09,5.101990525e-10,7.559427111e-11,0.00124598001
92,2.983238903e-08,5.244625401e-09,5.24876585e-10,7.818167063e-11,0.001223557897
93,2.886400785e-08,5.238075285e-09,5.425560746e-10,8.000848158e-11,0.001201610581
94,2.818741652e-08,5.230273085e-09,5.783998699e-10,8.164917751e-11,0.001180077263
95,2.740378579e-08,5.221231434e-09,6.108244595e-10,8.227628349e-11,0.001158971572
96,2.670565759e-08,5.211445461e-09,9.721877913e-09,8.236500264e-11,0.001138286742
97,2.640167556e-08,5.200032644e-09,8.736273721e-09,8.279174757e-11,0.001118016062
98,2.627176036e-08,5.187329102e-09,7.697677696e-09,8.305164106e-11,0.001098148008
99,2.609986235e-08,5.173485673e-09,6.681299004e-09,8.447373495e-11,0.001078672303
100,2.558913788e-08,5.158590254e-09,5.768900165e-09,8.673859115e-11,0.001059583982
101,2.515617799e-08,5.142787568e-09,5.019994665e-09,8.758265136e-11,0.001040772858
102,2.474768504e-08,5.126179918e-09,4.421590947e-09,8.831308701e-11,0.001022290458
103,2.427297702e-08,5.10877565e-09,3.905589702e-09,8.850979542e-11,0.001004181368
104,2.381324627e-08,5.090765286e-09,3.410168218e-09,8.834500495e-11,0.0009864281768
105,2.342354035e-08,5.072023202e-09,2.913912479e-09,8.892363394e-11,0.0009690339141
106,2.311746354e-08,5.052598809e-09,2.429901111e-09,8.941259865e-11,0.0009519912425
107,2.280770371e-08,5.032552945e-09,1.988011677e-09,8.96257676e-11,0.0009352909017
108,2.250335176e-08,5.011940712e-09,1.621131748e-09,8.967501128e-11,0.0009189245706
109,2.221368753e-08,4.990814486e-09,1.353683502e-09,8.954746322e-11,0.0009028847002
110,2.191432023e-08,4.969224871e-09,1.189531185e-09,8.926187819e-11,0.0008873125215
111,2.158657891e-08,4.947220944e-09,1.110293088e-09,8.888017886e-11,0.0008725131782
112,2.118947761e-08,4.924863616e-09,1.098162595e-09,8.855108672e-11,0.0008579899563
113,2.084183918e-08,4.902225817e-09,1.16295655e-09,8.81414195e-11,0.0008437387923
114,2.051012022e-08,4.879339842e-09,1.334626022e-09,8.755503708e-11,0.00082975527
115,2.019296857e-08,4.856233799e-09,1.622987156e-09,8.68081887e-11,0.0008160341194
116,1.990088018e-08,4.83294394e-09,1.99779746e-09,8.592674286e-11,0.0008025701507
117,1.96167723e-08,4.809507934e-09,2.405119875e-09,8.492721036e-11,0.0007893582645
118,1.928280234e-08,4.785962681e-09,2.788262449e-09,8.378777214e-11,0.0007763930505
119,1.892360252e-08,4.762432823e-09,3.10115899e-09,8.242055552e-11,0.0007637941522
120,1.861660603e-08,4.738933835e-09,3.317499519e-09,8.068547214e-11,0.0007522042031
121,1.83219549e-08,4.715429927e-09,3.435924498e-09,7.842888809e-11,0.0007408019187
122,1.803274101e-08,4.69194055e-09,3.478783892e-09,9.958125653e-11,0.0007295772705
123,1.776825269e-08,4.668514889e-09,3.482913542e-09,9.6929869e-11,0.0007185139345
124,1.75239e-08,4.645176383e-09,3.4851799e-09,9.419881374e-11,0.0007076129627
125,1.729323891e-08,4.621947758e-09,3.50947131e-09,9.106458566e-11,0.0006968765433
126,1.692145189e-08,4.598851026e-09,3.561665717e-09,8.759632986e-11,0.0006862910572
127,1.66735103e-08,4.575926966e-09,3.633322449e-09,8.189766188e-11,0.0006758528251
128,1.645992642e-08,4.553147805e-09,3.710045458e-09,7.825240949e-11,0.0006655748838
129,1.625382406e-08,4.530519047e-09,3.777826911e-09,9.93389826e-11,0.0006554644671
130,1.605483484e-08,4.508085986e-09,3.82622906e-09,9.144199794e-11,0.0006455195963
131,1.585332902e-08,4.485874956e-09,3.849128061e-09,8.284449593e-11,0.0006357375194
132,1.568050549e-08,4.463904282e-09,3.844118719e-09,7.377669861e-11,0.0006261156901
133,1.552018399e-08,4.442188437e-09,3.811549894e-09,9.30405906e-11,0.0006166516027
134,1.534907244e-08,4.420739591e-09,3.753634626e-09,8.516477386e-11,0.0006073427192
135,1.517731407e-08,4.399568216e-09,3.673763011e-09,9.945268012e-11,0.00059818648
136,1.499881521e-08,4.378683367e-09,3.576007203e-09,8.850473029e-11,0.0005891803301
137,1.481522973e-08,4.358092842e-09,3.464765307e-09,9.583765147e-11,0.0005803217409
138,1.462949366e-08,4.337803299e-09,3.344490638e-09,7.262815806e-11,0.0005717303847
139,1.444313403e-08,4.317820342e-09,3.219468e-09,7.765736854e-11,0.0005634387536
140,1.42577654e-08,4.298148606e-09,3.093617571e-09,8.16850252e-11,0.0005552752586
141,1.40734764e-08,4.278791828e-09,2.970324107e-09,8.474104015e-11,0.0005472379499
142,1.385585027e-08,4.259752913e-09,2.852331275e-09,8.764421342e-11,0.0005393215732
143,1.364940622e-08,4.24124947e-09,2.741564788e-09,8.922058062e-11,0.0005315205363
144,1.34530829e-08,4.223101236e-09,2.639206864e-09,9.089763045e-11,0.0005238395375
145,1.326445968e-08,4.205261288e-09,2.545672976e-09,9.157036071e-11,0.0005162779951
146,1.308443954e-08,4.187740966e-09,2.460748958e-09,9.186452134e-11,0.0005088337639
147,1.291374316e-08,4.170543511e-09,2.38371294e-09,9.209116045e-11,0.0005015049043
148,1.275396925e-08,4.153669041e-09,2.313492413e-09,9.235404159e-11,0.0004942897014
149,1.260168243e-08,4.137116314e-09,2.248819592e-09,9.257277432e-11,0.0004871865106
150,1.2448302e-08,4.120883357e-09,2.188327696e-09,9.29194494e-11,0.0004801947054
151,1.238532694e-08,4.105004723e-09,2.130719316e-09,9.322410256e-11,0.0004733113456
152,1.23521854e-08,4.089515513e-09,2.074945799e-09,9.330965614e-11,0.0004665347404
153,1.226410587e-08,4.074341707e-09,2.020013483e-09,9.279302136e-11,0.0004598664055
154,1.209778938e-08,4.05960096e-09,1.965096778e-09,9.198024375e-11,0.0004531905097
155,1.19994462e-08,4.045285002e-09,1.909682514e-09,9.093550842e-11,0.0004463410809
156,1.191825637e-08,4.031276063e-09,1.853445587e-09,8.99639782e-11,0.0004397940247
157,1.183516472e-08,4.017571128e-09,1.796230674e-09,8.90362771e-11,0.0004334330573
158,1.176472037e-08,4.004165959e-09,1.738040537e-09,8.790265344e-11,0.0004272107634
159,1.170795531e-08,3.99105579e-09,1.679014618e-09,8.641123358e-11,0.0004211056854
160,1.162923054e-08,3.978235584e-09,1.619404915e-09,8.463241786e-11,0.000415106867
161,1.153309395e-08,3.965700145e-09,1.559551646e-09,8.262680608e-11,0.0004092079398
162,1.137075128e-08,3.95344417e-09,1.499814267e-09,8.07347794e-11,0.000403562394
163,1.119361087e-08,3.941517321e-09,1.440661669e-09,7.854793238e-11,0.0003976973115
164,1.095277367e-08,3.929892894e-09,1.382502651e-09,7.624137005e-11,0.0003920727849
165,1.080242032e-08,3.918675023e-09,1.325917587e-09,7.31354131e-11,0.00038648262
166,1.067940275e-08,3.907740056e-09,1.271328872e-09,7.078522445e-11,0.0003809699979
167,1.058026001e-08,3.897065678e-09,1.219123795e-09,9.913628644e-11,0.0003755616384
168,1.049013329e-08,3.886643097e-09,1.169633099e-09,9.66911731e-11,0.0003703809867
169,1.039343375e-08,3.87646558e-09,1.123114003e-09,9.341787438e-11,0.0003652865705
170,1.029555046e-08,3.866527072e-09,1.079740578e-09,8.986412347e-11,0.0003602725344
171,1.019305097e-08,3.856821777e-09,1.039610192e-09,8.587184105e-11,0.000355334926
172,1.005494149e-08,3.847362931e-09,1.002725528e-09,9.932078743e-11,0.0003504707525
173,9.90368774e-09,3.838148152e-09,9.690076638e-10,8.612082207e-11,0.0003456788363
174,9.760620059e-09,3.829153645e-09,9.383317553e-10,8.807162187e-11,0.0003409582945
175,9.623665236e-09,3.820371377e-09,9.105283035e-10,7.944371946e-11,0.0003363077015
176,9.496557957e-09,3.811795254e-09,8.854005515e-10,9.251226713e-11,0.0003317257816
177,9.373175913e-09,3.803419849e-09,8.627381186e-10,8.683518849e-11,0.0003272111434
178,9.195035447e-09,3.795254476e-09,9.85891814e-09,9.770327881e-11,0.0003227637651
179,9.066163552e-09,3.787363158e-09,9.566241399e-09,8.459874582e-11,0.0003183894963
180,8.950968188e-09,3.779653562e-09,9.29601263e-09,8.686363573e-11,0.0003140657006
181,8.841777206e-09,3.772123989e-09,9.047467106e-09,8.841119664e-11,0.0003098004118
182,8.743389862e-09,3.764770708e-09,8.819731617e-09,8.965245981e-11,0.0003055981073
183,8.645747615e-09,3.757589352e-09,8.6118368e-09,9.076580644e-11,0.0003014595203
184,8.5361932e-09,3.750575411e-09,8.422775464e-09,9.158232095e-11,0.0002973822843
185,8.41719497e-09,3.743784824e-09,8.251413449e-09,9.212591904e-11,0.000293362776
186,8.314736086e-09,3.737204865e-09,8.096555957e-09,9.313456742e-11,0.0002894015781
187,8.215734148e-09,3.730790631e-09,7.957017804e-09,9.426114524e-11,0.0002854992047
188,8.121825563e-09,3.724529562e-09,7.831608826e-09,9.632571249e-11,0.0002816543285
189,8.031131059e-09,3.718414762e-09,7.719152644e-09,9.728993779e-11,0.0002778656866
190,7.946195289e-09,3.712441452e-09,7.61850467e-09,9.628454729e-11,0.0002741322366
191,7.764780535e-09,3.706605536e-09,7.528652647e-09,8.966635946e-11,0.0002704528145
192,7.642600007e-09,3.701059595e-09,7.448426214e-09,8.849443087e-11,0.000266817589
193,7.527480353e-09,3.69564468e-09,7.376899628e-09,7.34883918e-11,0.0002632340485
194,7.431869575e-09,3.690353811e-09,7.313206809e-09,7.521588372e-11,0.0002597032173
195,7.352418659e-09,3.685186114e-09,7.256560266e-09,7.784845772e-11,0.0002562240398
196,7.294984737e-09,3.680138679e-09,7.206261904e-09,7.964358193e-11,0.0002527953919
197,7.231998188e-09,3.675208104e-09,7.161707024e-09,8.140298392e-11,0.0002494163163
198,7.166700479e-09,3.67039094e-09,7.122384698e-09,8.311912169e-11,0.000246085963
199,7.076453109e-09,3.665674486e-09,7.087879893e-09,8.488474534e-11,0.0002427917131
200,6.977779971e-09,3.661055187e-09,7.057859221e-09,8.721018009e-11,0.0002395349554
201,6.877189651e-09,3.656554291e-09,7.032072943e-09,8.923389739e-11,0.0002363260797
202,6.787053797e-09,3.652169594e-09,7.010351056e-09,9.096836337e-11,0.0002331647451
203,6.716670695e-09,3.647885417e-09,6.992593743e-09,9.251101032e-11,0.0002300500519
204,6.630409602e-09,3.643699054e-09,6.978762684e-09,9.373148057e-11,0.0002269805125
205,6.528728617e-09,3.639639232e-09,6.968883841e-09,9.472421575e-11,0.0002240030378
206,6.452403741e-09,3.635705184e-09,6.963033465e-09,9.597459019e-11,0.0002210867862
207,6.378715875e-09,3.631865222e-09,6.96132234e-09,9.718332317e-11,0.0002182022073
208,6.30819232e-09,3.628113731e-09,6.963894505e-09,9.826909737e-11,0.0002153549209
209,6.241382338e-09,3.62444711e-09,6.970918859e-09,9.923069048e-11,0.0002125477396
210,6.175787703e-09,3.620862498e-09,6.98258118e-09,7.548711823e-11,0.0002097810526
211,6.112620605e-09,3.617357333e-09,6.999076475e-09,7.610245519e-11,0.0002070541939
212,6.047836369e-09,3.613929208e-09,7.020601728e-09,7.651919972e-11,0.0002043661866
213,5.981589961e-09,3.610575817e-09,7.047314588e-09,7.677533607e-11,0.0002017158835
214,5.905011652e-09,3.607310751e-09,7.079404548e-09,7.696328554e-11,0.0001991022679
215,5.825758051e-09,3.604128948e-09,7.117076031e-09,9.974396235e-11,0.0001965247052
216,5.754225019e-09,3.601009813e-09,7.160455283e-09,9.760721869e-11,0.0001939825555
217,5.691717401e-09,3.597954885e-09,7.209656078e-09,9.387410228e-11,0.0001914751303
218,5.63204846e-09,3.594963416e-09,7.264766402e-09,8.782194838e-11,0.0001890018073
219,5.573260286e-09,3.592033937e-09,7.325843576e-09,7.844816232e-11,0.0001865620102
220,5.513088141e-09,3.589164782e-09,7.392912184e-09,8.546914832e-11,0.0001841551931
221,5.452249313e-09,3.58635426e-09,7.465963285e-09,9.117814967e-11,0.0001817808343
222,5.391118316e-09,3.583600706e-09,7.544954487e-09,8.570253965e-11,0.0001794384324
223,5.329802665e-09,3.5809025e-09,7.629810731e-09,9.215085884e-11,0.000177127503
224,5.268560358e-09,3.578258067e-09,7.720425697e-09,8.52009397e-11,0.0001748475767
225,5.207540208e-09,3.575665882e-09,7.816663719e-09,9.973860783e-11,0.0001725981966
226,5.146908402e-09,3.573124465e-09,7.918362127e-09,8.717861417e-11,0.0001703789168
227,5.086710012e-09,3.570632381e-09,8.025333892e-09,9.495607477e-11,0.0001681893013
228,5.02703688e-09,3.568188239e-09,8.137370494e-09,7.984127405e-11,0.0001660289231
229,4.967916665e-09,3.565790691e-09,8.254244902e-09,8.292956522e-11,0.000163897363
230,4.90941596e-09,3.563438429e-09,8.375714587e-09,8.529254027e-11,0.0001617942095
231,4.851514106e-09,3.561130189e-09,8.501524498e-09,8.716648612e-11,0.0001597190579
232,4.79422154e-09,3.558864741e-09,8.631409933e-09,8.869911574e-11,0.0001576715102
233,4.737545513e-09,3.556640898e-09,8.765099263e-09,8.998583511e-11,0.0001556511749
234,4.681490233e-09,3.554457506e-09,8.902316466e-09,9.1090165e-11,0.0001536576662
235,4.626057557e-09,3.552313451e-09,9.042783453e-09,9.205559666e-11,0.0001516906047
236,4.547678371e-09,3.550207651e-09,9.185799171e-09,9.385940557e-11,0.0001497494653
237,4.4393913e-09,3.548152977e-09,9.330877743e-09,9.528897776e-11,0.0001478336058
238,4.328865334e-09,3.546161382e-09,9.478330524e-09,9.579220903e-11,0.0001459427566
239,4.239465589e-09,3.544212292e-09,9.627886257e-09,9.63433638e-11,0.000144076961
240,4.180987348e-09,3.542300031e-09,9.779291524e-09,9.678516987e-11,0.0001422358762
241,4.126051994e-09,3.540421944e-09,9.93229856e-09,9.724987417e-11,0.0001404191502
242,4.077939412e-09,3.538576498e-09,9.277188011e-10,9.778578396e-11,0.0001386257914
243,4.036133966e-09,3.536762436e-09,9.405380997e-10,9.8246448e-11,0.0001368567185
244,3.992726562e-09,3.534978981e-09,9.535855894e-10,9.868441354e-11,0.000135110975
245,3.948379307e-09,3.533225212e-09,9.668592584e-10,9.910027952e-11,0.0001333882204
246,3.90356589e-09,3.531500293e-09,9.803568688e-10,9.950534747e-11,0.0001316881289
247,3.858609139e-09,3.529803443e-09,9.940757272e-10,9.990044826e-11,0.0001300103796
248,3.813727104e-09,3.528133913e-09,1.008012485e-09,8.08747822e-11,0.0001283546574
249,3.768536198e-09,3.526490636e-09,1.022162685e-09,8.113661725e-11,0.0001267206787
250,3.71781873e-09,3.524867605e-09,1.036515919e-09,8.141431253e-11,0.0001251085974
251,3.671002267e-09,3.523270089e-09,1.051071312e-09,8.165861513e-11,0.0001235174836
252,3.627345771e-09,3.521697069e-09,1.065821566e-09,8.187648589e-11,0.0001219471764
253,3.585100719e-09,3.520147927e-09,1.080758276e-09,8.208034185e-11,0.0001203974019
254,3.54419651e-09,3.518622074e-09,1.095871932e-09,8.227649924e-11,0.0001188678491
255,3.504329311e-09,3.517118943e-09,1.11115195e-09,8.246703109e-11,0.0001173582076
256,3.464319152e-09,3.515637983e-09,1.126586729e-09,8.265239726e-11,0.0001158681779
257,3.412227089e-09,3.514178663e-09,1.142167739e-09,8.276625725e-11,0.0001143966786
258,3.368172355e-09,3.512786988e-09,1.157877878e-09,8.295342634e-11,0.0001129311491
259,3.327046853e-09,3.511414299e-09,1.173702774e-09,8.331656189e-11,0.0001114829479
260,3.282424573e-09,3.510059486e-09,1.189629904e-09,8.363353267e-11,0.0001100562612
261,3.224334301e-09,3.508727971e-09,1.205652296e-09,8.389709078e-11,0.0001086510451
262,3.171993716e-09,3.507439073e-09,1.221744484e-09,8.402555855e-11,0.0001072664028
263,3.139419098e-09,3.506145175e-09,1.23789305e-09,8.379152096e-11,0.0001059015772
264,3.114520465e-09,3.50486121e-09,1.254080941e-09,8.324775711e-11,0.0001045558089
265,3.087274379e-09,3.503592021e-09,1.27029115e-09,8.389057819e-11,0.0001032284794
266,3.05875656e-09,3.502339018e-09,1.286507062e-09,8.436954329e-11,0.0001019190794
267,3.027873618e-09,3.501102462e-09,1.302712423e-09,8.458829313e-11,0.0001006271776
268,2.995451748e-09,3.499882234e-09,1.318891353e-09,8.479333611e-11,9.935239869e-05
269,2.963401101e-09,3.498678087e-09,1.335028401e-09,8.497251571e-11,9.809440815e-05
270,2.930631049e-09,3.497489736e-09,1.351108602e-09,8.512774101e-11,9.685290184e-05
271,2.897337471e-09,3.496316879e-09,1.367117536e-09,8.526801139e-11,9.562858817e-05
272,2.863870907e-09,3.495159212e-09,1.383041374e-09,8.539770375e-11,9.44293259e-05
273,2.830373345e-09,3.494016432e-09,1.398866915e-09,8.551979386e-11,9.324527474e-05
274,2.796988352e-09,3.492888238e-09,1.414581615e-09,8.563577067e-11,9.207622572e-05
275,2.763805288e-09,3.491774334e-09,1.430173607e-09,8.574667212e-11,9.092197665e-05
276,2.730883036e-09,3.490674426e-09,1.445631718e-09,8.585321667e-11,8.978233084e-05
277,2.698261257e-09,3.489588229e-09,1.460945475e-09,8.595594829e-11,8.865709624e-05
278,2.665964923e-09,3.488515463e-09,1.476105111e-09,8.60552606e-11,8.754608475e-05
279,2.634009209e-09,3.487455853e-09,1.491101561e-09,8.615149853e-11,8.64491118e-05
280,2.602402765e-09,3.486409131e-09,1.505926452e-09,8.624489817e-11,8.536599598e-05
281,2.571149921e-09,3.485375037e-09,1.5205721e-09,8.633569595e-11,8.42965588e-05
282,2.54026534e-09,3.484353317e-09,1.53503149e-09,8.64240568e-11,8.324062449e-05
283,2.509739571e-09,3.483343722e-09,1.549298261e-09,8.651013177e-11,8.219801982e-05
284,2.479573047e-09,3.482346012e-09,1.56336669e-09,8.659404005e-11,8.116857401e-05
285,2.449756197e-09,3.481359951e-09,1.577231666e-09,8.667587415e-11,8.015211866e-05
286,2.420286107e-09,3.480385312e-09,1.590888672e-09,8.675574116e-11,7.918144691e-05
287,2.379187991e-09,3.479421873e-09,1.604320591e-09,8.691784812e-11,7.825122007e-05
288,2.339031321e-09,3.478485397e-09,1.617532443e-09,8.624549863e-11,7.733111155e-05
289,2.3014327e-09,3.4775746e-09,1.630528157e-09,8.355918172e-11,7.642100482e-05
290,2.269024967e-09,3.476677935e-09,1.643302803e-09,8.548637341e-11,7.552083828e-05
291,2.244656164e-09,3.475792859e-09,1.655853841e-09,8.561509158e-11,7.46305219e-05
292,2.226241912e-09,3.474918394e-09,1.668179749e-09,8.587877432e-11,7.374996679e-05
293,2.206131197e-09,3.474054073e-09,1.680279589e-09,8.61251977e-11,7.287908441e-05
294,2.184313984e-09,3.473199607e-09,1.692152855e-09,8.554838179e-11,7.201778655e-05
295,2.161401247e-09,3.472354773e-09,1.70379941e-09,8.640173426e-11,7.116598531e-05
296,2.138957159e-09,3.471519373e-09,1.715219453e-09,8.653096564e-11,7.032359312e-05
297,2.116033026e-09,3.470693223e-09,1.726413489e-09,8.663119557e-11,6.949052277e-05
298,2.092533138e-09,3.469876148e-09,1.737382308e-09,8.671621295e-11,6.866668744e-05
299,2.068712668e-09,3.46906798e-09,1.748126966e-09,8.679159337e-11,6.785200067e-05
300,2.044750805e-09,3.468268557e-09,1.758648764e-09,8.686045094e-11,6.704637639e-05
301,2.020772898e-09,3.467477724e-09,1.768949227e-09,8.692471838e-11,6.624972895e-05
302,1.995207257e-09,3.46669533e-09,1.779028941e-09,8.696744591e-11,6.546193994e-05
303,1.96170731e-09,3.465928575e-09,1.788885909e-09,8.675509077e-11,6.468281124e-05
304,1.924178527e-09,3.465195955e-09,1.798527057e-09,8.692878877e-11,6.391240981e-05
