iteration,continuity,u_momentum,v_momentum,pressure_correction,max_velocity_correction
27,4.601943552e-16,5.198634559e-09,8.419573848e-09,8.157928019e-11,0.002963504864
28,3.923158033e-16,5.41003164e-09,8.541676319e-09,7.678664171e-11,0.002729982537
29,3.636439167e-16,5.611220526e-09,9.219455798e-09,7.773183919e-11,0.00251751244
30,3.444382842e-16,5.802163133e-09,1.76651474e-09,8.052377645e-11,0.002322533731
31,3.384838336e-16,5.979061715e-09,8.484578707e-09,8.411146972e-11,0.002143440007
32,3.377795051e-16,6.143939597e-09,9.265949252e-09,9.217536347e-11,0.001979054218
33,3.377161265e-16,6.297638576e-09,1.091897571e-09,9.933553419e-11,0.001835966566
34,1.772218481e-16,6.440827113e-09,1.137521375e-09,5.610732756e-11,0.001705601978
35,1.704073605e-16,6.574111465e-09,1.120796227e-09,5.785115884e-11,0.001585541348
36,1.595933356e-16,6.698071254e-09,1.100261116e-09,5.786048759e-11,0.001474856696
37,2.263946187e-16,6.813276261e-09,1.091181475e-09,8.716733491e-11,0.001372707942
38,2.00819253e-16,6.920288526e-09,1.095969686e-09,8.552526033e-11,0.001278340967
39,1.293701594e-16,7.019658161e-09,1.111385187e-09,5.844241035e-11,0.001191079823
40,1.247175778e-16,7.111917636e-09,1.109024157e-09,6.011601689e-11,0.001110295798
41,1.183235743e-16,7.196417338e-09,1.076596584e-09,6.036542406e-11,0.001035216661
42,1.138402024e-16,7.274585989e-09,1.046734199e-09,6.10852161e-11,0.0009655534179
43,1.060217442e-16,7.34829322e-09,1.016599615e-09,6.111950968e-11,0.0009011215297
44,8.181672556e-17,7.416902577e-09,9.863542968e-10,5.328502507e-11,0.000841365298
45,9.348857156e-17,7.480560022e-09,9.566605902e-10,6.061551318e-11,0.0007858762932
46,8.853119212e-17,7.539558274e-09,9.280443091e-10,6.07941461e-11,0.000734306302
47,8.248726628e-17,7.594249762e-09,9.008520046e-10,6.064552106e-11,0.0006863432438
48,7.722547445e-17,7.644972972e-09,8.752917164e-10,6.044916982e-11,0.0006426266628
49,7.231049133e-17,7.692040604e-09,8.514764708e-10,6.025792372e-11,0.0006021310926
50,6.756774541e-17,7.735738693e-09,8.294521397e-10,6.008971327e-11,0.0005642691453
51,6.335219147e-17,7.77632854e-09,8.092151103e-10,5.995047851e-11,0.000528857676
52,5.932311382e-17,7.814049079e-09,7.90724744e-10,5.984066323e-11,0.0004957285915
53,5.566072038e-17,7.849119082e-09,7.739131541e-10,5.975796616e-11,0.0004647269008
54,5.221913948e-17,7.881739087e-09,7.586932938e-10,5.969881188e-11,0.0004357092553
55,4.917720263e-17,7.912093089e-09,7.449656804e-10,5.965926228e-11,0.000408542813
56,4.606586533e-17,7.940350035e-09,7.326238805e-10,5.963538616e-11,0.0003834893136
57,4.316133641e-17,7.966665165e-09,9.896576717e-09,5.962026299e-11,0.0003618991303
58,4.04832515e-17,7.991181169e-09,9.790070679e-09,5.961756338e-11,0.0003414139463
59,3.800330116e-17,8.014029421e-09,9.692398249e-09,5.962345129e-11,0.0003219891656
60,3.57624027e-17,8.035330821e-09,9.603039473e-09,5.963046304e-11,0.0003035806723
61,3.351591251e-17,8.055196742e-09,9.521441528e-09,5.963879599e-11,0.0002861449911
62,3.149815761e-17,8.073729851e-09,9.447043865e-09,5.964686933e-11,0.0002696394054
63,2.928664888e-17,8.091024853e-09,9.379292735e-09,5.965319156e-11,0.0002540220875
64,2.794274012e-17,8.107169168e-09,9.317651072e-09,5.965644228e-11,0.0002392522098
65,2.603388851e-17,8.122243541e-09,9.26160533e-09,5.965540017e-11,0.0002252900356
66,2.471545195e-17,8.136322603e-09,9.210669993e-09,5.964894179e-11,0.0002120969897
67,2.315776497e-17,8.149475375e-09,9.164390262e-09,5.963594982e-11,0.0001996357126
68,2.164065948e-17,8.161765733e-09,9.122343338e-09,5.961532503e-11,0.0001878701003
69,2.005873446e-17,8.173252828e-09,9.084138629e-09,5.958587369e-11,0.0001767653303
70,1.890298613e-17,8.183991465e-09,9.04941717e-09,5.954633774e-11,0.0001662878765
71,1.757444804e-17,8.194032454e-09,9.017850491e-09,5.9495284e-11,0.0001564055149
72,1.622522382e-17,8.203318406e-09,8.988728893e-09,5.833288893e-11,0.0001470835437
73,1.478689073e-17,8.212126082e-09,8.963179359e-09,5.719632729e-11,0.0001382951555
74,1.362925974e-17,8.220451464e-09,8.940382681e-09,5.654954969e-11,0.0001300134253
75,1.263811538e-17,8.228273263e-09,8.919680881e-09,5.610491137e-11,0.0001222114954
76,1.187981906e-17,8.235607018e-09,8.900779499e-09,5.575050617e-11,0.0001148635045
77,1.091348682e-17,8.242478466e-09,8.883490527e-09,5.543364209e-11,0.0001079447219
78,1.037385404e-17,8.248915356e-09,8.867662414e-09,5.51331801e-11,0.0001014315504
79,9.792976383e-18,8.254944903e-09,8.853161721e-09,5.483962608e-11,9.530150114e-05
80,9.224185487e-18,8.260593003e-09,8.839868107e-09,5.454679013e-11,8.953316705e-05
81,8.541933535e-18,8.265884041e-09,8.82767251e-09,5.424880847e-11,8.410619558e-05
82,7.922072508e-18,8.270840883e-09,8.816476068e-09,5.393917872e-11,7.90012587e-05
83,7.460512344e-18,8.27548493e-09,8.80618922e-09,5.361045472e-11,7.420001979e-05
84,1.236754957e-17,8.279836203e-09,8.796730871e-09,9.964418576e-11,6.968509772e-05
85,1.157175054e-17,8.283913422e-09,8.788027623e-09,9.855137871e-11,6.544002914e-05
86,1.074629046e-17,8.287734088e-09,8.780013051e-09,9.732281897e-11,6.144922991e-05
87,9.905469637e-18,8.291314563e-09,8.772627039e-09,9.593349615e-11,5.769795628e-05
88,9.063580099e-18,8.294670146e-09,8.76581517e-09,9.435671195e-11,5.417226649e-05
89,8.576332668e-18,8.297815138e-09,8.75952817e-09,9.256515112e-11,5.085898301e-05
90,7.810967263e-18,8.300762914e-09,8.753721394e-09,9.05325379e-11,4.774565581e-05
91,7.378705836e-18,8.303525981e-09,8.748354372e-09,8.823603954e-11,4.482052675e-05
92,6.655118014e-18,8.306116037e-09,8.743390394e-09,8.565944611e-11,4.207249511e-05
93,6.001279716e-18,8.308544023e-09,8.738796131e-09,8.279705333e-11,3.949108447e-05
94,5.370552845e-18,8.310820176e-09,8.734541303e-09,7.965779482e-11,3.706641084e-05
95,4.957389364e-18,8.312954077e-09,8.730598376e-09,7.626896761e-11,3.478915204e-05
96,4.822055998e-18,8.314954688e-09,8.72694229e-09,7.267846694e-11,3.265051843e-05
97,3.899109378e-18,8.3168304e-09,8.723550217e-09,6.895454312e-11,3.064222483e-05
98,3.623097405e-18,8.318589066e-09,8.720401341e-09,6.518221934e-11,2.87564637e-05
99,3.506230019e-18,8.32023804e-09,8.717476667e-09,6.145641902e-11,2.698587952e-05
100,4.667581673e-18,8.321784206e-09,8.714758843e-09,9.472625974e-11,2.532354438e-05
101,4.305273256e-18,8.323234011e-09,8.712232002e-09,8.970455149e-11,2.376293462e-05
102,3.701242812e-18,8.324593494e-09,8.709881624e-09,8.534406161e-11,2.229790866e-05
103,3.450868475e-18,8.32586831e-09,8.707694408e-09,8.163575842e-11,2.092268586e-05
104,3.205010545e-18,8.327063758e-09,8.705658159e-09,7.854325341e-11,1.963182645e-05
105,2.982588296e-18,8.3281848e-09,8.703761685e-09,7.601120371e-11,1.842021237e-05
106,2.763574031e-18,8.329236087e-09,8.701994708e-09,7.397338e-11,1.72830292e-05
107,2.601858566e-18,8.330221975e-09,8.700347776e-09,7.235962647e-11,1.621574889e-05
108,2.479578111e-18,8.331146549e-09,8.698812197e-09,7.110108083e-11,1.521411347e-05
109,2.569699439e-18,8.332013633e-09,8.697379963e-09,7.01337874e-11,1.427411955e-05
110,2.278293635e-18,8.332826815e-09,8.696043696e-09,6.940075026e-11,1.339200367e-05
111,2.366682847e-18,8.333589455e-09,8.694796592e-09,6.885287579e-11,1.256422841e-05
112,1.924538266e-18,8.334304703e-09,8.693632368e-09,6.844900879e-11,1.178746927e-05
113,1.979109025e-18,8.334975512e-09,8.692545223e-09,6.815550304e-11,1.105860224e-05
114,2.083803621e-18,8.33560465e-09,8.691529794e-09,6.794542677e-11,1.037469207e-05
115,1.897873271e-18,8.336194711e-09,8.690581118e-09,6.779768915e-11,9.732981139e-06
116,1.825499931e-18,8.336748129e-09,8.689694605e-09,6.769610216e-11,9.130879019e-06
117,1.537253957e-18,8.33727009e-09,8.688866861e-09,6.776497342e-11,8.565960103e-06
118,1.703758797e-18,8.33776212e-09,8.688093677e-09,6.804453384e-11,8.03593343e-06
119,1.703197968e-18,8.338223495e-09,8.687370586e-09,6.83785356e-11,7.538644147e-06
120,1.637225352e-18,8.338656214e-09,8.686694313e-09,6.870574773e-11,7.072080841e-06
121,1.609604137e-18,8.339062085e-09,8.686061732e-09,6.905962176e-11,6.634354169e-06
122,1.677145088e-18,8.339442785e-09,8.685469926e-09,6.946337337e-11,6.223689673e-06
123,1.68505128e-18,8.339799879e-09,8.684916181e-09,6.9922954e-11,5.838421171e-06
124,1.653497649e-18,8.340134832e-09,8.684397974e-09,7.043810072e-11,5.476984053e-06
125,1.471646954e-18,8.340449018e-09,8.683912957e-09,7.100622415e-11,5.137908998e-06
126,1.5970343e-18,8.340743724e-09,8.683458947e-09,7.16233252e-11,4.81981622e-06
127,1.46316339e-18,8.341020159e-09,8.683033909e-09,7.228413698e-11,4.521410158e-06
128,1.40846359e-18,8.341279455e-09,8.682635948e-09,7.298224801e-11,4.241474499e-06
129,1.499794256e-18,8.341522676e-09,8.682263298e-09,7.371040439e-11,3.978867509e-06
130,1.630985101e-18,8.341750818e-09,8.681914313e-09,7.446079399e-11,3.732517595e-06
131,1.604075261e-18,8.341964817e-09,8.681587458e-09,7.522546122e-11,3.501419122e-06
132,1.555658726e-18,8.34216555e-09,8.681281302e-09,7.599656355e-11,3.284628433e-06
133,1.505285081e-18,8.342353839e-09,8.680994508e-09,7.67666713e-11,3.081260099e-06
134,1.259279912e-18,8.342530457e-09,8.680725828e-09,7.752901631e-11,2.890483373e-06
135,1.444988577e-18,8.342696126e-09,8.6804741e-09,7.827760824e-11,2.71151884e-06
136,1.257120971e-18,8.342851527e-09,8.680238236e-09,7.900731795e-11,2.543635275e-06
137,1.328157587e-18,8.342997297e-09,8.680017221e-09,7.971396241e-11,2.386146674e-06
138,1.572194066e-18,8.343134032e-09,8.679810106e-09,8.039423273e-11,2.238409473e-06
139,1.373273672e-18,8.343262293e-09,8.679616004e-09,8.104568093e-11,2.099819925e-06
140,1.418161456e-18,8.343382605e-09,8.679434088e-09,8.166665307e-11,1.969811649e-06
141,1.413482922e-18,8.343495462e-09,8.679263582e-09,8.225616646e-11,1.847853314e-06
142,1.239219128e-18,8.343601326e-09,8.679103763e-09,8.281383828e-11,1.733446479e-06
143,1.333266255e-18,8.343700631e-09,8.678953954e-09,8.333978808e-11,1.626123559e-06
144,1.569750575e-18,8.343793782e-09,8.678813521e-09,8.383455244e-11,1.525445912e-06
145,1.223891471e-18,8.343881163e-09,8.67868187e-09,8.429898256e-11,1.431002054e-06
146,1.544519912e-18,8.34396313e-09,8.678558449e-09,8.473411541e-11,1.342405979e-06
147,1.295472373e-18,8.344040019e-09,8.678442738e-09,8.514123569e-11,1.259295577e-06
148,1.342097235e-18,8.344112145e-09,8.678334252e-09,8.552174888e-11,1.181331162e-06
149,1.267530212e-18,8.344179803e-09,8.678232535e-09,8.587702605e-11,1.108194079e-06
150,1.145663346e-18,8.34424327e-09,8.678137163e-09,8.620856956e-11,1.039585407e-06
151,1.376407033e-18,8.344302807e-09,8.678047736e-09,8.651783493e-11,9.75224734e-07
152,1.352915103e-18,8.344358655e-09,8.677963883e-09,8.680625435e-11,9.148490111e-07
153,1.34242149e-18,8.344411045e-09,8.677885252e-09,8.707522594e-11,8.582114804e-07
154,1.200685746e-18,8.34446019e-09,8.677811518e-09,8.732605151e-11,8.050806641e-07
155,1.261779652e-18,8.344506292e-09,8.677742374e-09,8.756000373e-11,7.552394191e-07
156,1.410528233e-18,8.344549538e-09,8.677677532e-09,8.777829356e-11,7.084840493e-07
157,1.57787018e-18,8.344590106e-09,8.677616724e-09,8.798200925e-11,6.646234735e-07
158,1.461174847e-18,8.344628162e-09,8.677559697e-09,8.817220018e-11,6.234784431e-07
159,1.346884957e-18,8.344663862e-09,8.677506215e-09,8.834979306e-11,5.848808105e-07
160,1.597750638e-18,8.344697351e-09,8.677456057e-09,8.851570188e-11,5.486728407e-07
161,1.254766815e-18,8.344728766e-09,8.677409016e-09,8.86708743e-11,5.147065673e-07
162,1.465439791e-18,8.344758236e-09,8.677364898e-09,8.881582287e-11,4.828431868e-07
163,1.423723418e-18,8.344785881e-09,8.677323519e-09,8.895147019e-11,4.529524918e-07
164,1.322196924e-18,8.344811814e-09,8.67728471e-09,8.907835792e-11,4.249123378e-07
165,1.265083411e-18,8.344836142e-09,8.67724831e-09,8.919710748e-11,3.986081445e-07
166,1.313938353e-18,8.344858964e-09,8.67721417e-09,8.930820685e-11,3.739324271e-07
167,1.242244955e-18,8.344880372e-09,8.677182149e-09,8.941230886e-11,3.50784357e-07
168,1.536296082e-18,8.344900455e-09,8.677152115e-09,8.950965759e-11,3.290693491e-07
169,1.330265244e-18,8.344919295e-09,8.677123944e-09,8.960080494e-11,3.086986756e-07
170,1.277198299e-18,8.344936968e-09,8.67709752e-09,8.968621078e-11,2.89589103e-07
171,1.274946713e-18,8.344953547e-09,8.677072736e-09,8.976608507e-11,2.716625521e-07
172,1.436673758e-18,8.3449691e-09,8.677049489e-09,8.984092325e-11,2.548457781e-07
173,1.315514959e-18,8.34498369e-09,8.677027683e-09,8.991084964e-11,2.39070072e-07
174,1.431043966e-18,8.344997376e-09,8.677007229e-09,8.997633578e-11,2.242709791e-07
175,1.314796966e-18,8.345010215e-09,8.676988044e-09,9.003751892e-11,2.103880362e-07
176,1.347945402e-18,8.34502226e-09,8.676970047e-09,9.009478218e-11,1.973645232e-07
177,1.501471778e-18,8.345033558e-09,8.676953167e-09,9.01483059e-11,1.851472326e-07
178,1.29059697e-18,8.345044158e-09,8.676937332e-09,9.019814164e-11,1.736862515e-07
179,1.062902272e-18,8.345054101e-09,8.676922479e-09,9.02448498e-11,1.629347569e-07
180,1.262998916e-18,8.345063428e-09,8.676908546e-09,9.028814848e-11,1.528488253e-07
181,1.309364044e-18,8.345072178e-09,8.676895477e-09,9.032876996e-11,1.433872529e-07
182,1.375032258e-18,8.345080387e-09,8.676883218e-09,9.036649147e-11,1.345113869e-07
183,1.322327619e-18,8.345088087e-09,8.676871718e-09,9.040155847e-11,1.261849674e-07
184,1.337160621e-18,8.345095311e-09,8.67686093e-09,9.043422711e-11,1.183739801e-07
185,1.249406684e-18,8.345102087e-09,8.676850811e-09,9.046462181e-11,1.110465159e-07
186,1.277656557e-18,8.345108444e-09,8.676841319e-09,9.049261096e-11,1.041726418e-07
187,1.356830976e-18,8.345114408e-09,8.676832415e-09,9.051872218e-11,9.7724278e-08
188,1.593424484e-18,8.345120002e-09,8.676824062e-09,9.054286878e-11,9.167508286e-08
189,1.359343951e-18,8.34512525e-09,8.676816227e-09,9.056519326e-11,8.60003459e-08
190,1.261089783e-18,8.345130173e-09,8.676808876e-09,9.058571742e-11,8.067688614e-08
191,1.416738705e-18,8.345134791e-09,8.676801982e-09,9.060464245e-11,7.568295807e-08
192,1.30501142e-18,8.345139124e-09,8.676795514e-09,9.062237539e-11,7.099816213e-08
193,1.376486442e-18,8.345143188e-09,8.676789447e-09,9.063820998e-11,6.660336188e-08
194,1.25695388e-18,8.345147001e-09,8.676783755e-09,9.065283067e-11,6.248060561e-08
195,1.413772435e-18,8.345150578e-09,8.676778416e-09,9.066665788e-11,5.861305269e-08
196,1.414791522e-18,8.345153933e-09,8.676773408e-09,9.067890769e-11,5.498490532e-08
197,1.281913228e-18,8.34515708e-09,8.676768709e-09,9.069010618e-11,5.158134353e-08
198,1.208227979e-18,8.345160033e-09,8.676764302e-09,9.070071766e-11,4.838846493e-08
199,1.158052858e-18,8.345162803e-09,8.676760167e-09,9.070956745e-11,4.539322768e-08
200,1.213222496e-18,8.345165402e-09,8.676756289e-09,9.071804622e-11,4.258339736e-08
201,1.289554723e-18,8.345167839e-09,8.676752651e-09,9.072566909e-11,3.994749689e-08
202,1.436614201e-18,8.345170126e-09,8.676749238e-09,9.073249699e-11,3.747475946e-08
203,1.362237429e-18,8.345172271e-09,8.676746036e-09,9.073841988e-11,3.515508545e-08
204,1.430311084e-18,8.345174284e-09,8.676743032e-09,9.074369516e-11,3.297899959e-08
205,1.301704351e-18,8.345176172e-09,8.676740215e-09,9.074968643e-11,3.093761375e-08
206,1.347554973e-18,8.345177942e-09,8.676737572e-09,9.075301583e-11,2.902258986e-08
207,1.475974763e-18,8.345179604e-09,8.676735092e-09,9.075685183e-11,2.722610587e-08
208,1.274913626e-18,8.345181162e-09,8.676732766e-09,9.075996104e-11,2.554082407e-08
209,1.3589833e-18,8.345182624e-09,8.676730584e-09,9.076290157e-11,2.395986112e-08
210,1.113800349e-18,8.345183996e-09,8.676728537e-09,9.076604351e-11,2.24767594e-08
211,1.472887725e-18,8.345185283e-09,8.676726617e-09,9.076735656e-11,2.108546135e-08
212,1.200910739e-18,8.34518649e-09,8.676724816e-09,9.076910671e-11,1.978028427e-08
213,1.326913508e-18,8.345187622e-09,8.676723126e-09,9.077084949e-11,1.855589707e-08
214,1.390495573e-18,8.345188684e-09,8.676721541e-09,9.077117669e-11,1.740729913e-08
215,1.349009156e-18,8.345189681e-09,8.676720054e-09,9.077239147e-11,1.632979893e-08
216,1.342793721e-18,8.345190615e-09,8.676718659e-09,9.077238289e-11,1.531899541e-08
217,1.274994689e-18,8.345191492e-09,8.676717351e-09,9.077464924e-11,1.437076022e-08
218,1.274782931e-18,8.345192315e-09,8.676716123e-09,9.077421843e-11,1.348122025e-08
219,1.365408839e-18,8.345193087e-09,8.676714971e-09,9.077277959e-11,1.264674232e-08
220,1.416518675e-18,8.345193811e-09,8.676713891e-09,9.077366876e-11,1.186391815e-08
221,1.408587667e-18,8.34519449e-09,8.676712878e-09,9.077309942e-11,1.112955025e-08
222,1.241574938e-18,8.345195127e-09,8.676711927e-09,9.077314399e-11,1.044063935e-08
223,1.15975685e-18,8.345195724e-09,8.676711035e-09,9.077133526e-11,9.794371619e-09
