x,v
0.03125,0.05394783691
0.09375,0.1170610051
0.15625,0.1457272005
0.21875,0.1518878403
0.28125,0.1436434142
0.34375,0.1251452669
0.40625,0.09799962749
0.46875,0.0626089041
0.53125,0.01922925127
0.59375,-0.03120279347
0.65625,-0.08661457188
0.71875,-0.1426562172
0.78125,-0.189772013
0.84375,-0.211195808
0.90625,-0.1819616277
0.96875,-0.07771721388
